bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind
02_07_15,AC161,hg38,60,64,69,A2,A7,B3,2,7,15
02_07_16,AC161,hg38,47,49,56,A2,A7,B4,2,7,16
02_07_17,AC161,hg38,80,84,104,A2,A7,B5,2,7,17
02_07_18,AC161,hg38,48,52,69,A2,A7,B6,2,7,18
02_07_19,AC161,hg38,41,42,50,A2,A7,B7,2,7,19
02_07_20,AC161,hg38,29,29,35,A2,A7,B8,2,7,20
02_07_21,AC161,hg38,39,39,51,A2,A7,B9,2,7,21
02_07_22,AC161,hg38,41,43,50,A2,A7,B10,2,7,22
02_07_23,AC161,hg38,44,47,73,A2,A7,B11,2,7,23
02_07_24,AC161,hg38,35,37,44,A2,A7,B12,2,7,24
02_07_25,AC161,hg38,50,50,62,A2,A7,C1,2,7,25
02_07_26,AC161,hg38,37,40,54,A2,A7,C2,2,7,26
02_07_27,AC161,hg38,28,29,36,A2,A7,C3,2,7,27
02_07_28,AC161,hg38,343,394,510,A2,A7,C4,2,7,28
02_07_29,AC161,hg38,39,39,55,A2,A7,C5,2,7,29
02_07_30,AC161,hg38,38,39,47,A2,A7,C6,2,7,30
02_07_31,AC161,hg38,42,42,50,A2,A7,C7,2,7,31
02_07_32,AC161,hg38,6483,20198,25743,A2,A7,C8,2,7,32
02_07_33,AC161,hg38,34,34,48,A2,A7,C9,2,7,33
02_07_34,AC161,hg38,33,33,38,A2,A7,C10,2,7,34
02_07_35,AC161,hg38,38,41,50,A2,A7,C11,2,7,35
02_07_36,AC161,hg38,22,22,23,A2,A7,C12,2,7,36
02_07_37,AC161,hg38,27,27,34,A2,A7,D1,2,7,37
02_07_38,AC161,hg38,30,31,40,A2,A7,D2,2,7,38
02_07_39,AC161,hg38,39,41,45,A2,A7,D3,2,7,39
02_07_40,AC161,hg38,47,50,58,A2,A7,D4,2,7,40
02_07_41,AC161,hg38,46,46,54,A2,A7,D5,2,7,41
02_07_42,AC161,hg38,37,38,45,A2,A7,D6,2,7,42
02_07_43,AC161,hg38,28,29,39,A2,A7,D7,2,7,43
02_07_44,AC161,hg38,42,42,47,A2,A7,D8,2,7,44
02_07_45,AC161,hg38,30,30,38,A2,A7,D9,2,7,45
02_07_46,AC161,hg38,27,27,33,A2,A7,D10,2,7,46
02_07_47,AC161,hg38,38,38,45,A2,A7,D11,2,7,47
02_07_48,AC161,hg38,19,19,23,A2,A7,D12,2,7,48
02_07_49,AC161,hg38,11256,115997,148301,A2,A7,E1,2,7,49
02_07_50,AC161,hg38,27,27,28,A2,A7,E2,2,7,50
02_07_51,AC161,hg38,44,44,54,A2,A7,E3,2,7,51
02_07_52,AC161,hg38,40,40,48,A2,A7,E4,2,7,52
02_07_53,AC161,hg38,42,44,52,A2,A7,E5,2,7,53
02_07_54,AC161,hg38,49,54,61,A2,A7,E6,2,7,54
02_07_55,AC161,hg38,40,40,45,A2,A7,E7,2,7,55
02_07_56,AC161,hg38,47,47,52,A2,A7,E8,2,7,56
02_07_57,AC161,hg38,31,32,36,A2,A7,E9,2,7,57
02_07_58,AC161,hg38,46,50,60,A2,A7,E10,2,7,58
02_07_59,AC161,hg38,36,37,42,A2,A7,E11,2,7,59
02_07_60,AC161,hg38,19,19,20,A2,A7,E12,2,7,60
02_07_61,AC161,hg38,30,31,36,A2,A7,F1,2,7,61
02_07_62,AC161,hg38,26,26,33,A2,A7,F2,2,7,62
02_07_63,AC161,hg38,34,34,42,A2,A7,F3,2,7,63
02_07_64,AC161,hg38,23,23,27,A2,A7,F4,2,7,64
02_07_65,AC161,hg38,30,33,45,A2,A7,F5,2,7,65
02_07_66,AC161,hg38,28,29,35,A2,A7,F6,2,7,66
02_07_67,AC161,hg38,22,23,25,A2,A7,F7,2,7,67
02_07_68,AC161,hg38,26,27,36,A2,A7,F8,2,7,68
02_07_69,AC161,hg38,26,26,29,A2,A7,F9,2,7,69
02_07_70,AC161,hg38,26,26,31,A2,A7,F10,2,7,70
02_07_71,AC161,hg38,29,29,33,A2,A7,F11,2,7,71
02_07_72,AC161,hg38,67,71,92,A2,A7,F12,2,7,72
02_07_73,AC161,hg38,41,41,53,A2,A7,G1,2,7,73
02_07_74,AC161,hg38,30,30,35,A2,A7,G2,2,7,74
02_07_75,AC161,hg38,31,34,45,A2,A7,G3,2,7,75
02_07_76,AC161,hg38,402,459,604,A2,A7,G4,2,7,76
02_07_77,AC161,hg38,12,12,13,A2,A7,G5,2,7,77
02_07_78,AC161,hg38,28,28,40,A2,A7,G6,2,7,78
02_07_79,AC161,hg38,40,44,50,A2,A7,G7,2,7,79
02_07_81,AC161,hg38,52,52,61,A2,A7,G9,2,7,81
02_07_82,AC161,hg38,7133,24878,31896,A2,A7,G10,2,7,82
02_07_83,AC161,hg38,25,25,31,A2,A7,G11,2,7,83
02_07_84,AC161,hg38,38,38,42,A2,A7,G12,2,7,84
02_07_85,AC161,hg38,46,46,63,A2,A7,H1,2,7,85
02_07_86,AC161,hg38,92,100,123,A2,A7,H2,2,7,86
02_07_87,AC161,hg38,42,42,48,A2,A7,H3,2,7,87
02_07_88,AC161,hg38,35,41,50,A2,A7,H4,2,7,88
02_07_89,AC161,hg38,20,20,24,A2,A7,H5,2,7,89
02_07_90,AC161,hg38,13,13,13,A2,A7,H6,2,7,90
02_07_91,AC161,hg38,11,11,12,A2,A7,H7,2,7,91
02_08_01,AC161,hg38,54,60,70,A2,A8,A1,2,8,1
02_08_02,AC161,hg38,389,448,555,A2,A8,A2,2,8,2
02_08_03,AC161,hg38,22,22,24,A2,A8,A3,2,8,3
02_08_04,AC161,hg38,32,32,41,A2,A8,A4,2,8,4
02_08_05,AC161,hg38,35,35,39,A2,A8,A5,2,8,5
02_08_06,AC161,hg38,45,45,56,A2,A8,A6,2,8,6
02_08_07,AC161,hg38,46,46,58,A2,A8,A7,2,8,7
02_08_08,AC161,hg38,27,27,32,A2,A8,A8,2,8,8
02_08_09,AC161,hg38,32,36,42,A2,A8,A9,2,8,9
02_08_10,AC161,hg38,31,31,35,A2,A8,A10,2,8,10
02_08_11,AC161,hg38,91,95,128,A2,A8,A11,2,8,11
02_08_12,AC161,hg38,24,25,31,A2,A8,A12,2,8,12
02_08_13,AC161,hg38,90,91,105,A2,A8,B1,2,8,13
02_08_14,AC161,hg38,22,23,25,A2,A8,B2,2,8,14
02_08_15,AC161,hg38,42,42,50,A2,A8,B3,2,8,15
02_08_16,AC161,hg38,22,26,29,A2,A8,B4,2,8,16
02_08_17,AC161,hg38,25,28,35,A2,A8,B5,2,8,17
02_08_18,AC161,hg38,35,35,42,A2,A8,B6,2,8,18
02_08_19,AC161,hg38,39,39,48,A2,A8,B7,2,8,19
02_08_20,AC161,hg38,78,87,103,A2,A8,B8,2,8,20
02_08_21,AC161,hg38,36,37,41,A2,A8,B9,2,8,21
02_08_22,AC161,hg38,37,37,42,A2,A8,B10,2,8,22
02_08_23,AC161,hg38,23,24,30,A2,A8,B11,2,8,23
02_08_24,AC161,hg38,22,22,24,A2,A8,B12,2,8,24
02_08_25,AC161,hg38,37,38,46,A2,A8,C1,2,8,25
02_08_26,AC161,hg38,39,40,46,A2,A8,C2,2,8,26
02_08_27,AC161,hg38,29,31,37,A2,A8,C3,2,8,27
02_08_28,AC161,hg38,30,35,38,A2,A8,C4,2,8,28
02_08_29,AC161,hg38,174,188,231,A2,A8,C5,2,8,29
02_08_30,AC161,hg38,30,32,38,A2,A8,C6,2,8,30
02_08_31,AC161,hg38,31,32,35,A2,A8,C7,2,8,31
02_08_32,AC161,hg38,31,31,33,A2,A8,C8,2,8,32
02_08_33,AC161,hg38,21,22,28,A2,A8,C9,2,8,33
02_08_34,AC161,hg38,41,41,49,A2,A8,C10,2,8,34
02_08_35,AC161,hg38,32,32,39,A2,A8,C11,2,8,35
02_08_36,AC161,hg38,24,25,30,A2,A8,C12,2,8,36
02_08_37,AC161,hg38,19,20,25,A2,A8,D1,2,8,37
02_08_38,AC161,hg38,34,35,41,A2,A8,D2,2,8,38
02_08_39,AC161,hg38,29,30,36,A2,A8,D3,2,8,39
02_08_40,AC161,hg38,151,155,190,A2,A8,D4,2,8,40
02_08_41,AC161,hg38,28,29,33,A2,A8,D5,2,8,41
02_08_42,AC161,hg38,25,25,33,A2,A8,D6,2,8,42
02_08_43,AC161,hg38,51,53,60,A2,A8,D7,2,8,43
02_08_44,AC161,hg38,197,210,263,A2,A8,D8,2,8,44
02_08_45,AC161,hg38,31,33,40,A2,A8,D9,2,8,45
02_08_46,AC161,hg38,29,30,34,A2,A8,D10,2,8,46
02_08_47,AC161,hg38,34,34,41,A2,A8,D11,2,8,47
02_08_48,AC161,hg38,21,21,25,A2,A8,D12,2,8,48
02_08_49,AC161,hg38,22,22,24,A2,A8,E1,2,8,49
02_08_50,AC161,hg38,28,29,37,A2,A8,E2,2,8,50
02_08_51,AC161,hg38,31,33,43,A2,A8,E3,2,8,51
02_08_52,AC161,hg38,297,331,417,A2,A8,E4,2,8,52
02_08_53,AC161,hg38,49,51,62,A2,A8,E5,2,8,53
02_08_54,AC161,hg38,40,41,51,A2,A8,E6,2,8,54
02_08_55,AC161,hg38,24,24,24,A2,A8,E7,2,8,55
02_08_56,AC161,hg38,36,37,47,A2,A8,E8,2,8,56
02_08_57,AC161,hg38,18,18,22,A2,A8,E9,2,8,57
02_08_58,AC161,hg38,41,42,49,A2,A8,E10,2,8,58
02_08_59,AC161,hg38,30,30,32,A2,A8,E11,2,8,59
02_08_60,AC161,hg38,23,24,27,A2,A8,E12,2,8,60
02_08_61,AC161,hg38,33,34,41,A2,A8,F1,2,8,61
02_08_62,AC161,hg38,12,12,16,A2,A8,F2,2,8,62
02_08_63,AC161,hg38,18,18,22,A2,A8,F3,2,8,63
02_08_64,AC161,hg38,35,35,44,A2,A8,F4,2,8,64
02_08_65,AC161,hg38,40,43,52,A2,A8,F5,2,8,65
02_08_66,AC161,hg38,12201,155101,199065,A2,A8,F6,2,8,66
02_08_67,AC161,hg38,15,15,16,A2,A8,F7,2,8,67
02_08_68,AC161,hg38,34,36,39,A2,A8,F8,2,8,68
02_08_69,AC161,hg38,27,27,28,A2,A8,F9,2,8,69
02_08_70,AC161,hg38,35,36,41,A2,A8,F10,2,8,70
02_08_71,AC161,hg38,31,31,35,A2,A8,F11,2,8,71
02_08_72,AC161,hg38,18,18,24,A2,A8,F12,2,8,72
02_08_73,AC161,hg38,30,30,36,A2,A8,G1,2,8,73
02_08_74,AC161,hg38,25,25,30,A2,A8,G2,2,8,74
02_08_75,AC161,hg38,29,32,41,A2,A8,G3,2,8,75
02_08_76,AC161,hg38,37,38,48,A2,A8,G4,2,8,76
02_08_77,AC161,hg38,26,27,31,A2,A8,G5,2,8,77
02_08_78,AC161,hg38,34,35,49,A2,A8,G6,2,8,78
02_08_79,AC161,hg38,35,36,44,A2,A8,G7,2,8,79
02_08_80,AC161,hg38,23,25,29,A2,A8,G8,2,8,80
02_08_81,AC161,hg38,38,38,50,A2,A8,G9,2,8,81
02_08_82,AC161,hg38,20,21,28,A2,A8,G10,2,8,82
02_08_83,AC161,hg38,9045,50599,65081,A2,A8,G11,2,8,83
02_08_84,AC161,hg38,41,41,49,A2,A8,G12,2,8,84
02_08_85,AC161,hg38,28,29,31,A2,A8,H1,2,8,85
02_08_86,AC161,hg38,29,29,34,A2,A8,H2,2,8,86
02_08_87,AC161,hg38,46,47,52,A2,A8,H3,2,8,87
02_08_88,AC161,hg38,14,15,18,A2,A8,H4,2,8,88
02_08_89,AC161,hg38,111,115,142,A2,A8,H5,2,8,89
02_08_90,AC161,hg38,11,11,15,A2,A8,H6,2,8,90
02_08_91,AC161,hg38,10,10,11,A2,A8,H7,2,8,91
02_09_01,AC161,hg38,24,24,29,A2,A9,A1,2,9,1
02_09_02,AC161,hg38,16,16,17,A2,A9,A2,2,9,2
02_09_03,AC161,hg38,15,15,17,A2,A9,A3,2,9,3
02_09_04,AC161,hg38,10,10,14,A2,A9,A4,2,9,4
02_09_05,AC161,hg38,25,25,28,A2,A9,A5,2,9,5
02_09_06,AC161,hg38,23,24,32,A2,A9,A6,2,9,6
02_09_07,AC161,hg38,21,21,29,A2,A9,A7,2,9,7
02_09_08,AC161,hg38,12,12,14,A2,A9,A8,2,9,8
02_09_09,AC161,hg38,22,22,29,A2,A9,A9,2,9,9
02_09_10,AC161,hg38,17,18,22,A2,A9,A10,2,9,10
02_09_11,AC161,hg38,10,10,12,A2,A9,A11,2,9,11
02_09_12,AC161,hg38,9138,46780,59698,A2,A9,A12,2,9,12
02_09_13,AC161,hg38,57,63,75,A2,A9,B1,2,9,13
02_09_14,AC161,hg38,22,24,33,A2,A9,B2,2,9,14
02_09_15,AC161,hg38,214,246,331,A2,A9,B3,2,9,15
02_09_16,AC161,hg38,12,12,15,A2,A9,B4,2,9,16
02_09_17,AC161,hg38,14,14,18,A2,A9,B5,2,9,17
02_09_18,AC161,hg38,13,14,16,A2,A9,B6,2,9,18
02_09_19,AC161,hg38,16,17,22,A2,A9,B7,2,9,19
02_09_20,AC161,hg38,16,16,16,A2,A9,B8,2,9,20
02_09_21,AC161,hg38,129,135,167,A2,A9,B9,2,9,21
02_09_22,AC161,hg38,17,17,20,A2,A9,B10,2,9,22
02_09_23,AC161,hg38,15,15,18,A2,A9,B11,2,9,23
02_09_24,AC161,hg38,13,13,19,A2,A9,B12,2,9,24
02_09_25,AC161,hg38,21,21,24,A2,A9,C1,2,9,25
02_09_26,AC161,hg38,23,23,30,A2,A9,C2,2,9,26
02_09_27,AC161,hg38,20,21,24,A2,A9,C3,2,9,27
02_09_29,AC161,hg38,20,20,23,A2,A9,C5,2,9,29
02_09_30,AC161,hg38,25,25,28,A2,A9,C6,2,9,30
02_09_31,AC161,hg38,16,17,26,A2,A9,C7,2,9,31
02_09_32,AC161,hg38,13,14,19,A2,A9,C8,2,9,32
02_09_33,AC161,hg38,18,19,23,A2,A9,C9,2,9,33
02_09_34,AC161,hg38,20,21,23,A2,A9,C10,2,9,34
02_09_35,AC161,hg38,21,21,26,A2,A9,C11,2,9,35
02_09_36,AC161,hg38,14,14,16,A2,A9,C12,2,9,36
02_09_37,AC161,hg38,21,21,27,A2,A9,D1,2,9,37
02_09_38,AC161,hg38,22,23,25,A2,A9,D2,2,9,38
02_09_39,AC161,hg38,18,19,21,A2,A9,D3,2,9,39
02_09_40,AC161,hg38,24,25,30,A2,A9,D4,2,9,40
02_09_41,AC161,hg38,21,21,27,A2,A9,D5,2,9,41
02_09_42,AC161,hg38,19,20,25,A2,A9,D6,2,9,42
02_09_43,AC161,hg38,30,30,38,A2,A9,D7,2,9,43
02_09_44,AC161,hg38,24,24,28,A2,A9,D8,2,9,44
02_09_45,AC161,hg38,13,13,17,A2,A9,D9,2,9,45
02_09_46,AC161,hg38,19,19,23,A2,A9,D10,2,9,46
02_09_47,AC161,hg38,17,17,22,A2,A9,D11,2,9,47
02_09_48,AC161,hg38,19,20,25,A2,A9,D12,2,9,48
02_09_49,AC161,hg38,12,12,15,A2,A9,E1,2,9,49
02_09_50,AC161,hg38,16,16,18,A2,A9,E2,2,9,50
02_09_51,AC161,hg38,24,26,33,A2,A9,E3,2,9,51
02_09_52,AC161,hg38,24,24,29,A2,A9,E4,2,9,52
02_09_53,AC161,hg38,26,26,32,A2,A9,E5,2,9,53
02_09_55,AC161,hg38,22,22,25,A2,A9,E7,2,9,55
02_09_56,AC161,hg38,21,21,24,A2,A9,E8,2,9,56
02_09_57,AC161,hg38,299,321,387,A2,A9,E9,2,9,57
02_09_58,AC161,hg38,22,22,32,A2,A9,E10,2,9,58
02_09_59,AC161,hg38,12,12,14,A2,A9,E11,2,9,59
02_09_60,AC161,hg38,14,14,18,A2,A9,E12,2,9,60
02_09_62,AC161,hg38,14,14,15,A2,A9,F2,2,9,62
02_09_63,AC161,hg38,13,14,16,A2,A9,F3,2,9,63
02_09_64,AC161,hg38,15,15,16,A2,A9,F4,2,9,64
02_09_65,AC161,hg38,82,85,104,A2,A9,F5,2,9,65
02_09_66,AC161,hg38,18,18,20,A2,A9,F6,2,9,66
02_09_68,AC161,hg38,17,17,21,A2,A9,F8,2,9,68
02_09_69,AC161,hg38,14,14,17,A2,A9,F9,2,9,69
02_09_70,AC161,hg38,17,17,19,A2,A9,F10,2,9,70
02_09_71,AC161,hg38,136,141,188,A2,A9,F11,2,9,71
02_09_72,AC161,hg38,11,11,13,A2,A9,F12,2,9,72
02_09_73,AC161,hg38,11,11,18,A2,A9,G1,2,9,73
02_09_74,AC161,hg38,11,11,15,A2,A9,G2,2,9,74
02_09_76,AC161,hg38,14,14,17,A2,A9,G4,2,9,76
02_09_77,AC161,hg38,14,14,22,A2,A9,G5,2,9,77
02_09_78,AC161,hg38,14,16,21,A2,A9,G6,2,9,78
02_09_79,AC161,hg38,20,21,24,A2,A9,G7,2,9,79
02_09_80,AC161,hg38,12,12,14,A2,A9,G8,2,9,80
02_09_81,AC161,hg38,19,19,22,A2,A9,G9,2,9,81
02_09_82,AC161,hg38,18,18,22,A2,A9,G10,2,9,82
02_09_83,AC161,hg38,11,11,13,A2,A9,G11,2,9,83
02_09_84,AC161,hg38,17,17,20,A2,A9,G12,2,9,84
02_09_85,AC161,hg38,27,28,37,A2,A9,H1,2,9,85
02_09_86,AC161,hg38,14,14,22,A2,A9,H2,2,9,86
02_09_87,AC161,hg38,27,28,35,A2,A9,H3,2,9,87
02_09_89,AC161,hg38,25,25,32,A2,A9,H5,2,9,89
02_10_01,AC161,hg38,137,151,186,A2,A10,A1,2,10,1
02_10_02,AC161,hg38,17,17,26,A2,A10,A2,2,10,2
02_10_03,AC161,hg38,16,16,16,A2,A10,A3,2,10,3
02_10_04,AC161,hg38,17,18,23,A2,A10,A4,2,10,4
02_10_05,AC161,hg38,15,15,17,A2,A10,A5,2,10,5
02_10_06,AC161,hg38,28,28,38,A2,A10,A6,2,10,6
02_10_07,AC161,hg38,14,14,16,A2,A10,A7,2,10,7
02_10_08,AC161,hg38,23,24,32,A2,A10,A8,2,10,8
02_10_09,AC161,hg38,26,26,34,A2,A10,A9,2,10,9
02_10_10,AC161,hg38,13,13,13,A2,A10,A10,2,10,10
02_10_11,AC161,hg38,30,30,33,A2,A10,A11,2,10,11
02_10_12,AC161,hg38,12,13,15,A2,A10,A12,2,10,12
02_10_13,AC161,hg38,292,312,396,A2,A10,B1,2,10,13
02_10_14,AC161,hg38,86,103,125,A2,A10,B2,2,10,14
02_10_15,AC161,hg38,183,208,267,A2,A10,B3,2,10,15
02_10_16,AC161,hg38,18,18,23,A2,A10,B4,2,10,16
02_10_17,AC161,hg38,15,15,16,A2,A10,B5,2,10,17
02_10_18,AC161,hg38,21,22,25,A2,A10,B6,2,10,18
02_10_19,AC161,hg38,11788,107177,137119,A2,A10,B7,2,10,19
02_10_20,AC161,hg38,18,18,20,A2,A10,B8,2,10,20
02_10_21,AC161,hg38,18,18,20,A2,A10,B9,2,10,21
02_10_22,AC161,hg38,19,19,24,A2,A10,B10,2,10,22
02_10_23,AC161,hg38,17,17,18,A2,A10,B11,2,10,23
02_10_24,AC161,hg38,13,13,13,A2,A10,B12,2,10,24
02_10_25,AC161,hg38,22,22,24,A2,A10,C1,2,10,25
02_10_26,AC161,hg38,17,17,19,A2,A10,C2,2,10,26
02_10_27,AC161,hg38,17,17,18,A2,A10,C3,2,10,27
02_10_28,AC161,hg38,19,19,25,A2,A10,C4,2,10,28
02_10_29,AC161,hg38,19,19,20,A2,A10,C5,2,10,29
02_10_30,AC161,hg38,19,19,22,A2,A10,C6,2,10,30
02_10_31,AC161,hg38,15,15,21,A2,A10,C7,2,10,31
02_10_32,AC161,hg38,16,16,17,A2,A10,C8,2,10,32
02_10_33,AC161,hg38,22,22,26,A2,A10,C9,2,10,33
02_10_34,AC161,hg38,15,16,22,A2,A10,C10,2,10,34
02_10_36,AC161,hg38,238,269,335,A2,A10,C12,2,10,36
02_10_37,AC161,hg38,10,10,12,A2,A10,D1,2,10,37
02_10_39,AC161,hg38,22,22,24,A2,A10,D3,2,10,39
02_10_40,AC161,hg38,22,22,23,A2,A10,D4,2,10,40
02_10_41,AC161,hg38,191,218,270,A2,A10,D5,2,10,41
02_10_42,AC161,hg38,17,17,20,A2,A10,D6,2,10,42
02_10_43,AC161,hg38,28,28,33,A2,A10,D7,2,10,43
02_10_44,AC161,hg38,513,613,747,A2,A10,D8,2,10,44
02_10_45,AC161,hg38,12,12,13,A2,A10,D9,2,10,45
02_10_46,AC161,hg38,19,21,23,A2,A10,D10,2,10,46
02_10_47,AC161,hg38,11,11,12,A2,A10,D11,2,10,47
02_10_48,AC161,hg38,11,11,11,A2,A10,D12,2,10,48
02_10_49,AC161,hg38,15,15,19,A2,A10,E1,2,10,49
02_10_50,AC161,hg38,23,23,28,A2,A10,E2,2,10,50
02_10_51,AC161,hg38,20,20,22,A2,A10,E3,2,10,51
02_10_52,AC161,hg38,20,21,26,A2,A10,E4,2,10,52
02_10_53,AC161,hg38,12,12,17,A2,A10,E5,2,10,53
02_10_54,AC161,hg38,22,22,26,A2,A10,E6,2,10,54
02_10_55,AC161,hg38,14,14,14,A2,A10,E7,2,10,55
02_10_56,AC161,hg38,29,29,34,A2,A10,E8,2,10,56
02_10_57,AC161,hg38,14,14,17,A2,A10,E9,2,10,57
02_10_58,AC161,hg38,20,20,24,A2,A10,E10,2,10,58
02_10_59,AC161,hg38,12,13,15,A2,A10,E11,2,10,59
02_10_60,AC161,hg38,10,12,14,A2,A10,E12,2,10,60
02_10_61,AC161,hg38,17,17,20,A2,A10,F1,2,10,61
02_10_62,AC161,hg38,75,80,95,A2,A10,F2,2,10,62
02_10_64,AC161,hg38,12,12,13,A2,A10,F4,2,10,64
02_10_65,AC161,hg38,14,14,17,A2,A10,F5,2,10,65
02_10_66,AC161,hg38,12,13,16,A2,A10,F6,2,10,66
02_10_67,AC161,hg38,12,12,15,A2,A10,F7,2,10,67
02_10_68,AC161,hg38,155,160,189,A2,A10,F8,2,10,68
02_10_69,AC161,hg38,12,13,14,A2,A10,F9,2,10,69
02_10_70,AC161,hg38,21,21,26,A2,A10,F10,2,10,70
02_10_71,AC161,hg38,15,15,15,A2,A10,F11,2,10,71
02_10_72,AC161,hg38,13,13,16,A2,A10,F12,2,10,72
02_10_73,AC161,hg38,10,10,12,A2,A10,G1,2,10,73
02_10_74,AC161,hg38,18,18,24,A2,A10,G2,2,10,74
02_10_76,AC161,hg38,17,18,19,A2,A10,G4,2,10,76
02_10_78,AC161,hg38,14,14,17,A2,A10,G6,2,10,78
02_10_79,AC161,hg38,17,17,19,A2,A10,G7,2,10,79
02_10_80,AC161,hg38,183,221,291,A2,A10,G8,2,10,80
02_10_81,AC161,hg38,139,155,200,A2,A10,G9,2,10,81
02_10_82,AC161,hg38,10,10,13,A2,A10,G10,2,10,82
02_10_84,AC161,hg38,20,20,20,A2,A10,G12,2,10,84
02_10_85,AC161,hg38,13,13,14,A2,A10,H1,2,10,85
02_10_86,AC161,hg38,20,20,23,A2,A10,H2,2,10,86
02_10_87,AC161,hg38,10,11,13,A2,A10,H3,2,10,87
02_10_88,AC161,hg38,13,13,15,A2,A10,H4,2,10,88
02_10_89,AC161,hg38,13,13,15,A2,A10,H5,2,10,89
02_10_92,AC161,hg38,142,155,180,A2,A10,H8,2,10,92
02_11_01,AC161,hg38,13,13,16,A2,A11,A1,2,11,1
02_11_04,AC161,hg38,16,16,16,A2,A11,A4,2,11,4
02_11_09,AC161,hg38,12,12,12,A2,A11,A9,2,11,9
02_11_11,AC161,hg38,10,10,10,A2,A11,A11,2,11,11
02_11_12,AC161,hg38,11,11,14,A2,A11,A12,2,11,12
02_11_13,AC161,hg38,24,24,29,A2,A11,B1,2,11,13
02_11_14,AC161,hg38,9,10,13,A2,A11,B2,2,11,14
02_11_15,AC161,hg38,13,15,18,A2,A11,B3,2,11,15
02_11_17,AC161,hg38,10,10,10,A2,A11,B5,2,11,17
02_11_18,AC161,hg38,11,11,14,A2,A11,B6,2,11,18
02_11_19,AC161,hg38,11,11,11,A2,A11,B7,2,11,19
02_11_20,AC161,hg38,13,14,15,A2,A11,B8,2,11,20
02_11_24,AC161,hg38,12,12,15,A2,A11,B12,2,11,24
02_11_25,AC161,hg38,10,10,13,A2,A11,C1,2,11,25
02_11_26,AC161,hg38,431,492,573,A2,A11,C2,2,11,26
02_11_28,AC161,hg38,10,10,11,A2,A11,C4,2,11,28
02_11_29,AC161,hg38,22,22,25,A2,A11,C5,2,11,29
02_11_30,AC161,hg38,11,11,14,A2,A11,C6,2,11,30
02_11_31,AC161,hg38,16,16,16,A2,A11,C7,2,11,31
02_11_32,AC161,hg38,14,14,17,A2,A11,C8,2,11,32
02_11_33,AC161,hg38,12,12,14,A2,A11,C9,2,11,33
02_11_35,AC161,hg38,107,117,142,A2,A11,C11,2,11,35
02_11_37,AC161,hg38,11,12,14,A2,A11,D1,2,11,37
02_11_40,AC161,hg38,19,19,20,A2,A11,D4,2,11,40
02_11_41,AC161,hg38,10,10,11,A2,A11,D5,2,11,41
02_11_42,AC161,hg38,10,10,11,A2,A11,D6,2,11,42
02_11_44,AC161,hg38,14,15,21,A2,A11,D8,2,11,44
02_11_47,AC161,hg38,17,19,21,A2,A11,D11,2,11,47
02_11_49,AC161,hg38,23,24,30,A2,A11,E1,2,11,49
02_11_50,AC161,hg38,13,13,13,A2,A11,E2,2,11,50
02_11_52,AC161,hg38,17,18,28,A2,A11,E4,2,11,52
02_11_53,AC161,hg38,13,13,16,A2,A11,E5,2,11,53
02_11_54,AC161,hg38,18,18,18,A2,A11,E6,2,11,54
02_11_56,AC161,hg38,11,11,13,A2,A11,E8,2,11,56
02_11_57,AC161,hg38,17,17,19,A2,A11,E9,2,11,57
02_11_58,AC161,hg38,14,15,16,A2,A11,E10,2,11,58
02_11_64,AC161,hg38,10,10,14,A2,A11,F4,2,11,64
02_11_66,AC161,hg38,19,19,22,A2,A11,F6,2,11,66
02_11_69,AC161,hg38,10,10,13,A2,A11,F9,2,11,69
02_11_70,AC161,hg38,19,20,21,A2,A11,F10,2,11,70
02_11_71,AC161,hg38,10,10,10,A2,A11,F11,2,11,71
02_11_74,AC161,hg38,8336,39439,50390,A2,A11,G2,2,11,74
02_11_75,AC161,hg38,18,18,22,A2,A11,G3,2,11,75
02_11_79,AC161,hg38,13,13,16,A2,A11,G7,2,11,79
02_11_80,AC161,hg38,11,11,15,A2,A11,G8,2,11,80
02_11_81,AC161,hg38,555,654,810,A2,A11,G9,2,11,81
02_11_83,AC161,hg38,11,11,13,A2,A11,G11,2,11,83
02_11_85,AC161,hg38,10,11,12,A2,A11,H1,2,11,85
02_11_86,AC161,hg38,148,155,184,A2,A11,H2,2,11,86
02_11_87,AC161,hg38,17,17,20,A2,A11,H3,2,11,87
02_11_88,AC161,hg38,12,12,15,A2,A11,H4,2,11,88
02_12_01,AC161,hg38,74,78,93,A2,A12,A1,2,12,1
02_12_02,AC161,hg38,63,64,76,A2,A12,A2,2,12,2
02_12_03,AC161,hg38,62,64,79,A2,A12,A3,2,12,3
02_12_04,AC161,hg38,470,539,652,A2,A12,A4,2,12,4
02_12_05,AC161,hg38,91,93,105,A2,A12,A5,2,12,5
02_12_06,AC161,hg38,70,74,84,A2,A12,A6,2,12,6
02_12_07,AC161,hg38,351,400,485,A2,A12,A7,2,12,7
02_12_08,AC161,hg38,41,41,48,A2,A12,A8,2,12,8
02_12_09,AC161,hg38,89,102,126,A2,A12,A9,2,12,9
02_12_10,AC161,hg38,50,53,62,A2,A12,A10,2,12,10
02_12_11,AC161,hg38,49,50,55,A2,A12,A11,2,12,11
02_12_12,AC161,hg38,161,173,211,A2,A12,A12,2,12,12
